no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,loan_to_income_ratio,annual_payment,debt_service_ratio,assets_to_loan_ratio,income_per_dependent
3,0,1,5400000,16300000,4,512,1600000.0,3400000,13100000,6000000,1,24100000.0,3.0185179595337113,4075000.0,0.7546294898834278,1.4785275166547536,1350000.0
0,1,0,6600000,15200000,18,497,1500000.0,6900000,14500000,9300000,0,32200000.0,2.303029954086371,844444.4444444445,0.12794610856035393,2.118420913261782,6600000.0
0,1,0,5700000,17200000,8,386,4200000.0,7100000,14400000,2900000,0,28600000.0,3.017543330255556,2150000.0,0.3771929162819445,1.6627906010005464,5700000.0
3,0,1,8500000,26100000,2,683,6600000.0,10400000,24100000,5700000,1,46800000.0,3.0705878740484853,13050000.0,1.5352939370242427,1.7931033795745832,2125000.0
0,1,0,7400000,24100000,16,779,800000.0,2900000,28900000,4900000,1,37500000.0,3.2567563166545517,1506250.0,0.20354726979090948,1.5560165329453721,7400000.0
3,0,1,7800000,17700000,6,876,15600000.0,15200000,25100000,10800000,1,66700000.0,2.269230478303785,2950000.0,0.3782050797172975,3.7683613690191318,1950000.0
3,1,1,7200000,16500000,18,515,7800000.0,6300000,17300000,10600000,0,42000000.0,2.2916663483796738,916666.6666666666,0.1273147971322041,2.5454543911845824,1800000.0
2,0,0,7600000,19300000,12,463,5400000.0,1500000,16000000,9600000,0,32500000.0,2.539473350069296,1608333.3333333333,0.21162277917244132,1.683937736583537,2533333.3333333335
4,0,1,7000000,26700000,4,486,10600000.0,12200000,18800000,6000000,1,47600000.0,3.814285169387833,6675000.0,0.9535712923469583,1.7827714688100573,1400000.0
0,0,0,5700000,13000000,6,328,7800000.0,7500000,20700000,8200000,0,44200000.0,2.2807013542629204,2166666.6666666665,0.38011689237715335,3.399999738461559,5700000.0
2,0,0,8200000,30600000,10,343,9800000.0,11500000,16900000,7000000,0,45200000.0,3.731706861986968,3060000.0,0.3731706861986968,1.4771241347345054,2733333.3333333335
0,1,1,9000000,27800000,8,712,900000.0,6700000,24400000,5800000,1,37800000.0,3.0888885456790507,3475000.0,0.38611106820988134,1.3597121813053172,9000000.0
3,0,0,3900000,11900000,6,607,6600000.0,6000000,8800000,2000000,1,23400000.0,3.0512812689022386,1983333.3333333333,0.5085468781503731,1.966386389379295,975000.0
0,1,0,6500000,16200000,4,812,17200000.0,10700000,20200000,6200000,1,54300000.0,2.4923073088757985,4050000.0,0.6230768272189496,3.351851644947429,6500000.0
4,0,1,2300000,7700000,16,589,6000000.0,4400000,6300000,2300000,1,19000000.0,3.347824631380595,481250.0,0.2092390394612872,2.4675321470737472,460000.0
1,0,0,5700000,21800000,18,657,14100000.0,3200000,21800000,3200000,1,42300000.0,3.8245607325332047,1211111.111111111,0.2124755962518447,1.940366883469409,2850000.0
4,0,0,800000,2800000,12,453,1500000.0,300000,2900000,600000,0,5300000.0,3.499995625005469,233333.33333333334,0.2916663020837891,1.892856466836976,160000.0
4,0,1,8400000,19700000,14,889,22400000.0,5800000,22000000,12100000,1,62300000.0,2.345237816043117,1407142.857142857,0.16751698686022265,3.1624363876935844,1680000.0
1,1,1,4300000,17200000,4,564,10400000.0,6600000,11500000,2200000,1,30700000.0,3.999999069767658,4300000.0,0.9999997674419145,1.7848836171579292,2150000.0
1,0,1,300000,900000,20,419,800000.0,0,600000,300000,0,1700000.0,2.9999900000333333,45000.0,0.14999950000166667,1.8888867901257886,150000.0
1,1,0,8700000,34000000,16,663,5400000.0,10700000,17800000,8100000,1,42000000.0,3.908045527810859,2125000.0,0.2442528454881787,1.23529408131488,4350000.0
1,0,0,4400000,12100000,4,884,9800000.0,6500000,15000000,6000000,1,37300000.0,2.749999375000142,3025000.0,0.6874998437500355,3.082644373335176,2200000.0
1,1,1,5600000,16800000,16,528,7500000.0,6500000,12300000,3900000,0,30200000.0,2.99999946428581,1050000.0,0.18749996651786313,1.7976189406179202,2800000.0
2,1,0,600000,1300000,12,475,100000.0,1100000,2300000,600000,0,4100000.0,2.1666630555615742,108333.33333333333,0.18055525463013117,3.153843727812517,200000.0
4,0,1,2500000,5100000,20,695,1100000.0,4100000,6700000,3500000,1,15400000.0,2.0399991840003264,255000.0,0.10199995920001632,3.0196072510574017,500000.0
5,0,0,3800000,10500000,10,759,1800000.0,6700000,8100000,5300000,1,21900000.0,2.763157167590219,1050000.0,0.2763157167590219,2.085714087074849,633333.3333333334
2,0,0,2500000,9600000,4,636,900000.0,1000000,7300000,2000000,1,11200000.0,3.8399984640006144,2400000.0,0.9599996160001536,1.1666665451389016,833333.3333333334
3,0,1,5500000,20400000,10,546,10600000.0,8200000,13500000,4000000,0,36300000.0,3.7090902347108665,2040000.0,0.3709090234710866,1.7794116774798197,1375000.0
5,1,1,4500000,17100000,2,639,10600000.0,7500000,12000000,6500000,1,36600000.0,3.799999155555743,8550000.0,1.8999995777778715,2.1403507520262717,750000.0
4,0,0,1900000,4000000,10,388,500000.0,1400000,5600000,900000,0,8400000.0,2.105262049862079,400000.0,0.21052620498620792,2.099999475000131,380000.0
5,1,1,6400000,20000000,12,594,100000.0,2100000,16500000,5500000,1,24200000.0,3.1249995117188263,1666666.6666666667,0.2604166259765689,1.209999939500003,1066666.6666666667
1,0,1,3800000,11100000,6,760,2100000.0,1800000,8700000,5700000,1,18300000.0,2.9210518628810886,1850000.0,0.4868419771468481,1.6486485001217568,1900000.0
4,0,1,6300000,16900000,16,582,16000000.0,3600000,23700000,6000000,1,49300000.0,2.6825392567398003,1056250.0,0.16765870354623752,2.917159590700616,1260000.0
3,0,0,300000,600000,6,896,300000.0,400000,600000,400000,1,1700000.0,1.9999933333555555,100000.0,0.3333322222259259,2.8333286111189815,75000.0
5,0,1,7100000,21800000,18,891,7000000.0,0,18900000,4700000,1,30600000.0,3.0704221027574503,1211111.111111111,0.17057900570874723,1.4036696603821257,1183333.3333333333
2,0,1,600000,1700000,2,495,1700000.0,200000,1200000,500000,0,3600000.0,2.8333286111189815,850000.0,1.4166643055594907,2.1176458131495215,200000.0
3,1,1,4400000,15300000,16,865,1200000.0,8400000,15000000,3400000,1,28000000.0,3.4772719369836507,956250.0,0.21732949606147817,1.830065239865017,1100000.0
4,0,0,7600000,20800000,12,775,1900000.0,13600000,19200000,6400000,1,41100000.0,2.736841745152402,1733333.3333333333,0.22807014542936682,1.975961443463392,1520000.0
5,1,1,8700000,26400000,10,318,11800000.0,2900000,23200000,9200000,0,47100000.0,3.034482409829608,2640000.0,0.3034482409829608,1.7840908415117105,1450000.0
3,1,1,5600000,12700000,12,395,8200000.0,9300000,22000000,6400000,0,45900000.0,2.2678567378827252,1058333.3333333333,0.1889880614902271,3.61417294376591,1400000.0
4,0,0,4100000,13100000,14,772,11200000.0,4200000,10500000,3800000,1,29700000.0,3.1951211719216652,935714.2857142857,0.2282229408515475,2.2671753994522597,820000.0
2,0,1,7900000,16100000,18,318,17300000.0,2900000,29900000,9300000,0,59400000.0,2.0379744255728576,894444.4444444445,0.1132208014207143,3.6894407646310086,2633333.3333333335
3,0,1,5600000,20900000,14,649,4000000.0,10700000,13000000,8200000,1,35900000.0,3.7321421906888945,1492857.142857143,0.26658158504920676,1.7177032670955374,1400000.0
3,0,0,1200000,3100000,10,438,1500000.0,2200000,3900000,1000000,0,8600000.0,2.5833311805573493,310000.0,0.25833311805573494,2.774192653486241,300000.0
5,1,0,6900000,19700000,6,588,9800000.0,7500000,17100000,7300000,1,41700000.0,2.855072049989558,3283333.3333333335,0.47584534166492637,2.1167511615862353,1150000.0
5,0,0,2700000,5600000,2,815,1100000.0,2000000,7100000,2600000,1,12800000.0,2.0740733058987755,2800000.0,1.0370366529493877,2.2857138775510935,450000.0
4,1,1,9800000,22100000,4,364,16800000.0,11100000,26500000,7300000,0,61700000.0,2.2551018107038967,5525000.0,0.5637754526759742,2.7918550772916255,1960000.0
2,0,0,9300000,32300000,4,586,14300000.0,6400000,37000000,10400000,1,68100000.0,3.473117906116354,8075000.0,0.8682794765290885,2.1083590678526605,3100000.0
4,0,0,6700000,25300000,12,555,16900000.0,3600000,23500000,4900000,1,48900000.0,3.776118839385248,2108333.3333333335,0.3146765699487707,1.9328062477151682,1340000.0
4,1,0,1300000,4600000,10,312,1800000.0,600000,3100000,800000,0,6300000.0,3.538458816570141,460000.0,0.3538458816570141,1.3695649196598,260000.0
2,1,1,7900000,17100000,16,605,19200000.0,14100000,21900000,10400000,1,65600000.0,2.164556688030799,1068750.0,0.13528479300192495,3.836257085599001,2633333.3333333335
5,0,0,6700000,23200000,18,672,1600000.0,6700000,20800000,5400000,1,34500000.0,3.462686050345366,1288888.888888889,0.19237144724140923,1.4870689014194438,1116666.6666666667
2,0,1,2100000,4500000,18,591,2500000.0,500000,5500000,1500000,1,10000000.0,2.1428561224494653,250000.0,0.11904756235830363,2.2222217283951715,700000.0
4,1,1,4700000,11000000,4,321,10100000.0,100000,9600000,6900000,0,26700000.0,2.3404250339521204,2750000.0,0.5851062584880301,2.4272725066115903,940000.0
2,1,0,3700000,13400000,16,393,6400000.0,600000,14200000,3500000,0,24700000.0,3.6216206428052318,837500.0,0.22635129017532699,1.8432834445310862,1233333.3333333333
0,1,1,5800000,21800000,2,561,4400000.0,7200000,15000000,4200000,1,30800000.0,3.758620041617234,10900000.0,1.879310020808617,1.4128439718878911,5800000.0
5,1,1,2400000,6900000,20,725,1700000.0,400000,8800000,2400000,1,13300000.0,2.8749988020838324,345000.0,0.14374994010419162,1.9275359525310214,400000.0
1,0,1,8100000,27600000,16,438,1000000.0,10500000,32200000,8000000,0,51700000.0,3.407406986739878,1725000.0,0.2129629366712424,1.8731883379279588,4050000.0
5,1,1,5400000,21400000,12,399,4000000.0,9700000,12400000,6800000,0,32900000.0,3.962962229081069,1783333.3333333333,0.3302468524234224,1.5373831057297613,900000.0
0,1,0,1400000,5400000,8,592,4100000.0,400000,4300000,800000,1,9600000.0,3.8571401020427842,675000.0,0.48214251275534803,1.7777774485597317,1400000.0
2,0,0,2500000,8600000,8,835,2500000.0,4000000,7700000,1300000,1,15500000.0,3.4399986240005505,1075000.0,0.4299998280000688,1.802325371822631,833333.3333333334
0,0,1,1600000,5300000,4,733,400000.0,2100000,5500000,1100000,1,9100000.0,3.312497929688794,1325000.0,0.8281244824221985,1.7169808081168287,1600000.0
0,0,0,3700000,10600000,20,484,5800000.0,1300000,13900000,3500000,0,24500000.0,2.8648640905772726,530000.0,0.14324320452886363,2.311320536667874,3700000.0
5,0,1,500000,1800000,20,615,500000.0,700000,1100000,300000,1,2600000.0,3.5999928000144,90000.0,0.17999964000072,1.4444436419757545,83333.33333333333
3,0,1,5300000,19500000,4,591,13200000.0,4700000,19800000,7900000,1,45600000.0,3.6792445888217755,4875000.0,0.9198111472054439,2.33846141854044,1325000.0
0,1,1,2800000,6800000,12,349,4100000.0,2000000,11100000,1400000,0,18600000.0,2.4285705612247996,566666.6666666666,0.20238088010206662,2.735293715397983,2800000.0
1,1,1,9600000,29900000,18,478,18500000.0,15200000,38200000,9400000,0,81300000.0,3.114583008897603,1661111.111111111,0.17303238938320017,2.7190634542119247,4800000.0
4,1,0,2200000,7800000,20,633,0.0,3900000,8400000,1900000,1,14200000.0,3.5454529338850302,390000.0,0.1772726466942515,1.8205125871137708,440000.0
1,0,1,8400000,30900000,8,378,18600000.0,1000000,25900000,11100000,0,56600000.0,3.6785709906463104,3862500.0,0.4598213738307888,1.8317151510771796,4200000.0
1,0,0,2100000,5300000,20,461,1500000.0,3800000,8100000,1700000,0,15100000.0,2.523808321996037,265000.0,0.12619041609980186,2.8490560662158364,1050000.0
2,0,1,2800000,7000000,2,834,500000.0,2900000,8100000,1300000,1,12800000.0,2.499999107143176,3500000.0,1.249999553571588,1.828571167346976,933333.3333333334
0,0,0,2500000,5800000,20,671,7400000.0,500000,7500000,2000000,1,17400000.0,2.319999072000371,290000.0,0.11599995360001857,2.9999994827587098,2500000.0
3,1,1,1700000,5800000,10,524,4100000.0,2900000,6600000,800000,0,14400000.0,3.4117626989631185,580000.0,0.34117626989631183,2.4827581926278977,425000.0
3,1,0,6100000,20700000,4,816,14900000.0,5400000,24200000,5900000,1,50400000.0,3.3934420666488414,5175000.0,0.8483605166622104,2.43478249107331,1525000.0
3,1,0,4100000,11700000,10,729,6900000.0,6200000,15400000,2100000,1,30600000.0,2.8536578405712585,1170000.0,0.2853657840571258,2.615384391847488,1025000.0
5,0,1,4500000,12700000,8,307,11000000.0,3800000,12600000,2700000,0,30100000.0,2.8222215950618676,1587500.0,0.35277769938273346,2.370078553537122,750000.0
2,1,1,5600000,19100000,8,350,2700000.0,1200000,14200000,4200000,0,22300000.0,3.410713676658272,2387500.0,0.426339209582284,1.1675392058879996,1866666.6666666667
3,0,1,5800000,16600000,10,444,13300000.0,5900000,15000000,8500000,0,42700000.0,2.86206847205716,1660000.0,0.286206847205716,2.572289001669337,1450000.0
4,0,0,8600000,26700000,10,895,2200000.0,8800000,22600000,6900000,1,40500000.0,3.1046508017847905,2670000.0,0.31046508017847907,1.516853875773263,1720000.0
2,1,0,2900000,10500000,20,708,4200000.0,600000,7700000,4300000,1,16800000.0,3.6206884066591702,525000.0,0.1810344203329585,1.5999998476190622,966666.6666666666
2,0,1,8300000,17600000,2,355,1000000.0,700000,28400000,6800000,0,36900000.0,2.120481672231124,8800000.0,1.060240836115562,2.0965907899664322,2766666.6666666665
5,0,0,2400000,5100000,6,756,1500000.0,200000,5300000,3400000,1,10400000.0,2.1249991145837024,850000.0,0.3541665190972837,2.0392152864283752,400000.0
4,1,0,5600000,12000000,4,719,5600000.0,2900000,14500000,3400000,1,26400000.0,2.14285676020415,3000000.0,0.5357141900510375,2.199999816666682,1120000.0
1,1,1,9500000,35400000,14,439,400000.0,1200000,20200000,13500000,0,35300000.0,3.7263153972299583,2528571.4285714286,0.2661653855164256,0.9971751130741493,4750000.0
4,0,1,4900000,15900000,10,668,10800000.0,8300000,14900000,2800000,1,36800000.0,3.2448972969597354,1590000.0,0.3244897296959735,2.3144652632411784,980000.0
4,0,1,5900000,16500000,2,765,13000000.0,9400000,20000000,3500000,1,45900000.0,2.7966096954898823,8250000.0,1.3983048477449411,2.781818013223151,1180000.0
5,1,1,500000,1500000,4,476,200000.0,200000,1100000,700000,1,2200000.0,2.999994000012,375000.0,0.749998500003,1.4666656888895406,83333.33333333333
3,1,0,7000000,21700000,14,781,5400000.0,8500000,19300000,9600000,1,42800000.0,3.09999955714292,1550000.0,0.2214285397959229,1.972350139523035,1750000.0
1,0,0,3500000,12700000,4,350,5200000.0,6800000,12900000,1800000,1,26700000.0,3.628570391837031,3175000.0,0.9071425979592578,2.1023620391840914,1750000.0
0,1,0,5200000,12200000,16,783,5000000.0,2000000,11400000,5100000,1,23500000.0,2.346153394970501,762500.0,0.1466345871856563,1.9262293503090697,5200000.0
3,1,1,6300000,19900000,12,770,1900000.0,2400000,15500000,3100000,1,22900000.0,3.158729657344499,1658333.3333333333,0.2632274714453749,1.1507537110174015,1575000.0
2,0,0,8400000,28300000,10,822,1800000.0,16000000,33000000,4400000,1,55200000.0,3.3690472179705693,2830000.0,0.33690472179705694,1.9505299664123688,2800000.0
1,0,1,7500000,22500000,14,469,12300000.0,9600000,16200000,4500000,0,42600000.0,2.9999996000000535,1607142.857142857,0.21428568571428952,1.8933332491851889,3750000.0
2,1,0,3300000,13000000,16,300,5500000.0,5900000,7400000,3100000,0,21900000.0,3.939392745638562,812500.0,0.2462120466024101,1.6846152550295959,1100000.0
2,0,0,8800000,22400000,14,692,21700000.0,5100000,18600000,10900000,1,56300000.0,2.54545425619838,1600000.0,0.18181816115702715,2.513392744937824,2933333.3333333335
5,1,0,200000,700000,18,707,5700000.0,100000,500000,200000,1,6500000.0,3.4999825000874996,38888.88888888889,0.19444347222708333,9.285701020427114,33333.333333333336
5,0,1,8000000,29100000,4,658,10600000.0,8600000,28800000,4600000,1,52600000.0,3.637499545312557,7275000.0,0.9093748863281392,1.8075600753415781,1333333.3333333333
3,1,0,1000000,4000000,6,625,700000.0,100000,2800000,500000,1,4100000.0,3.999996000004,666666.6666666666,0.6666660000006667,1.024999743750064,250000.0
1,1,0,9400000,26700000,10,343,7600000.0,2500000,28600000,13200000,0,51900000.0,2.8404252297419967,2670000.0,0.2840425229741997,1.9438201519168483,4700000.0
5,1,0,2100000,7300000,18,358,3700000.0,3200000,7200000,2200000,0,16300000.0,3.476188820862466,405555.55555555556,0.1931216011590259,2.232876406455287,350000.0
4,1,1,5400000,11500000,20,705,14600000.0,3800000,13500000,6100000,1,38000000.0,2.1296292352538453,575000.0,0.10648146176269227,3.304347538752388,1080000.0
2,1,1,4700000,15100000,8,799,9700000.0,2500000,10700000,4700000,1,27600000.0,3.2127652738797288,1887500.0,0.4015956592349661,1.8278144484891095,1566666.6666666667
3,1,0,8800000,33700000,12,397,17300000.0,16000000,22200000,8800000,0,64300000.0,3.8295450193698843,2808333.3333333335,0.31912875161415705,1.9080118128186405,2200000.0
5,1,0,3200000,12200000,6,493,7700000.0,6200000,6700000,2100000,0,22700000.0,3.8124988085941225,2033333.3333333333,0.6354164680990204,1.8606555851921651,533333.3333333334
0,1,1,7200000,21900000,4,446,17700000.0,10900000,24500000,7600000,1,60700000.0,3.0416662442130216,5475000.0,0.7604165610532554,2.7716893711557367,7200000.0
2,0,1,2500000,7200000,16,315,5500000.0,3300000,4900000,2800000,0,16500000.0,2.879998848000461,450000.0,0.1799999280000288,2.2916663483796738,833333.3333333334
5,0,1,6900000,15700000,14,887,13800000.0,5300000,25200000,4500000,1,48800000.0,2.2753619890779726,1121428.5714285714,0.16252585636271233,3.1082800567974487,1150000.0
5,1,1,5700000,20500000,16,429,2800000.0,1900000,22400000,3900000,0,31000000.0,3.596490597106913,1281250.0,0.22478066231918206,1.5121950481856075,950000.0
4,1,1,5500000,15100000,18,673,10500000.0,8000000,13900000,7200000,1,39600000.0,2.7454540462810826,838888.8888888889,0.15252522479339348,2.6225163826148092,1100000.0
4,0,1,9200000,29100000,10,731,14500000.0,8300000,35800000,5000000,1,63600000.0,3.1630431344518333,2910000.0,0.31630431344518334,2.1855669352038856,1840000.0
5,1,1,5700000,11500000,2,732,15800000.0,3700000,15600000,5300000,1,40400000.0,2.017543505694122,5750000.0,1.008771752847061,3.5130431727788545,950000.0
5,1,1,5000000,16400000,14,525,13000000.0,9100000,15300000,3300000,0,40700000.0,3.279999344000131,1171428.5714285714,0.23428566742858078,2.481707165749563,833333.3333333334
4,0,0,2300000,5500000,6,343,5700000.0,4100000,4800000,3200000,0,17800000.0,2.3913033081289963,916666.6666666666,0.39855055135483275,3.2363630479339913,460000.0
0,0,1,3000000,11000000,16,331,8000000.0,4500000,6600000,2400000,0,21500000.0,3.6666654444448517,687500.0,0.22916659027780323,1.9545452768595202,3000000.0
0,0,0,7900000,26200000,18,845,14200000.0,14700000,27400000,6300000,1,62600000.0,3.316455276398066,1455555.5555555555,0.18424751535544812,2.389312885904088,7900000.0
2,1,0,2000000,6200000,16,696,4100000.0,600000,5400000,1300000,1,11400000.0,3.099998450000775,387500.0,0.19374990312504844,1.8387093808533257,666666.6666666666
5,0,0,2700000,8700000,14,772,2200000.0,2800000,7600000,3700000,1,16300000.0,3.2222210288070263,621428.5714285715,0.2301586449147876,1.8735630030387354,450000.0
3,1,1,6400000,15800000,18,628,6900000.0,2700000,24800000,5300000,1,39700000.0,2.468749614257873,877777.7777777778,0.13715275634765958,2.5126580688191096,1600000.0
0,0,1,8200000,19100000,2,764,22900000.0,8900000,20500000,4000000,1,56300000.0,2.329268008625853,9550000.0,1.1646340043129264,2.9476438247306898,8200000.0
